account_id,user_id,bank_id,account_number,account_type,balance,account_status,opening_date
ACC00399,U04308,B028,369829558709,Savings,358186,Active,10/8/2016
ACC00400,U03660,B021,972213774663,Savings,32467,Active,2/7/2019
ACC00401,U01398,B020,335046290630,Savings,438672,Active,6/24/2015
ACC00402,U04450,B017,221745449403,Savings,347544,Active,5/28/2022
ACC00403,U02917,B007,532769046993,Savings,47307,Inactive,5/12/2013
ACC00404,U02620,B022,278574669546,Savings,376527,Active,4/18/2014
ACC00405,U01636,B005,965239737595,Savings,93347,Active,8/3/2025
ACC00406,U03467,B025,855441050917,Savings,494745,Active,7/1/2010
ACC00407,U01702,B009,813623706166,Savings,133094,Active,3/28/2017
ACC00408,U03707,B017,862314702963,Savings,231201,Active,2/12/2019
ACC00409,U01705,B011,947401189459,Savings,414239,Active,11/29/2011
ACC00410,U02581,B004,952511988590,Current,419781,Active,11/25/2014
ACC00411,U00572,B017,822641703563,Current,177320,Active,12/3/2017
ACC00412,U04296,B026,984142480381,Savings,68848,Active,2/27/2017
ACC00413,U02904,B014,215720624603,Savings,285936,Active,3/16/2017
ACC00414,U02443,B021,515295021498,Savings,446770,Active,7/11/2012
ACC00415,U02843,B005,250628195898,Savings,446645,Active,10/29/2017
ACC00416,U02197,B030,471268153723,Savings,192951,Active,10/21/2010
ACC00417,U00620,B012,932848825265,Savings,89488,Active,5/1/2014
ACC00418,U00445,B027,198696962546,Savings,156098,Active,1/27/2015
ACC00419,U03935,B020,398333416016,Savings,258401,Active,11/23/2012
ACC00420,U03674,B021,987121308271,Savings,337632,Active,3/29/2013
ACC00421,U04956,B007,101081111546,Savings,230848,Active,12/14/2023
ACC00422,U03358,B024,670099103314,Savings,284264,Active,3/19/2013
ACC00423,U03826,B021,475758835844,Savings,431999,Active,2/25/2019
ACC00424,U03536,B006,987418709550,Current,499977,Active,6/21/2016
ACC00425,U00893,B015,569082529336,Savings,411150,Active,3/17/2013
ACC00426,U01983,B007,460128961016,Savings,342919,Active,10/19/2013
ACC00427,U04538,B030,299044698586,Savings,90243,Active,1/5/2022
ACC00428,U02695,B017,352628813437,Current,91547,Active,8/15/2020
ACC00429,U01701,B002,426981617820,Savings,302301,Active,9/19/2013
ACC00430,U01160,B012,789006224104,Savings,29924,Active,7/11/2013
ACC00431,U01690,B010,153669227215,Savings,238156,Active,4/30/2013
ACC00432,U03140,B027,887215373826,Current,486685,Active,5/5/2018
ACC00433,U04773,B029,210109366946,Savings,487934,Active,2/11/2014
ACC00434,U03244,B014,673757901335,Savings,111170,Active,7/16/2018
ACC00435,U01971,B017,801358636805,Savings,400752,Active,6/23/2010
ACC00436,U01833,B020,185761657894,Savings,235122,Active,6/5/2019
ACC00437,U03456,B018,636114160167,Savings,214340,Active,9/25/2021
ACC00438,U00683,B022,203835523843,Savings,321746,Active,1/9/2022
ACC00439,U03623,B021,105104647730,Savings,105835,Active,6/6/2010
ACC00440,U01923,B001,682227412855,Savings,376566,Active,5/5/2018
ACC00441,U01863,B013,368256397036,Savings,114520,Active,5/29/2010
ACC00442,U01305,B019,277374848656,Savings,155612,Active,5/5/2017
ACC00443,U03721,B027,639106534489,Savings,165036,Active,6/1/2014
ACC00444,U00350,B030,760247833009,Savings,125164,Active,11/4/2013
ACC00445,U03769,B003,376261357077,Savings,237112,Active,3/18/2012
ACC00446,U00986,B023,442056435776,Savings,329124,Inactive,12/23/2014
ACC00447,U01444,B012,707397427431,Savings,233129,Active,3/15/2015
ACC00448,U02693,B030,684652340060,Savings,267885,Active,12/21/2014
ACC00449,U02460,B030,163098525186,Current,72335,Active,1/21/2015
ACC00450,U00757,B019,565993463967,Savings,133860,Active,7/8/2015
ACC00451,U00134,B028,476114450570,Savings,217097,Active,9/1/2017
ACC00452,U03528,B008,362440428600,Savings,247347,Active,11/23/2012
ACC00453,U02976,B022,143198857207,Savings,376443,Active,2/6/2013
ACC00454,U04679,B006,596138302206,Savings,240847,Active,8/19/2014
ACC00455,U04021,B022,385787529140,Savings,77533,Active,7/18/2014
ACC00456,U03875,B014,376083882165,Savings,327628,Active,11/21/2012
ACC00457,U02735,B025,257056001993,Savings,30330,Active,11/1/2013
ACC00458,U00400,B009,835606452597,Current,339927,Active,7/31/2017
ACC00459,U03753,B010,379436859411,Current,173297,Active,5/8/2018
ACC00460,U02414,B007,235366398089,Savings,202356,Active,5/8/2013
ACC00461,U01852,B022,663661549365,Savings,257358,Active,7/19/2017
ACC00462,U04431,B009,213033442103,Savings,35901,Active,5/25/2011
ACC00463,U00131,B017,301903200323,Savings,419996,Active,3/26/2014
ACC00464,U04558,B007,905166639141,Savings,331934,Active,1/30/2020
ACC00465,U01900,B028,520074266065,Savings,50074,Active,3/31/2013
ACC00466,U04778,B005,726519799559,Savings,488262,Active,7/6/2017
ACC00467,U02473,B029,137996247536,Savings,321971,Active,2/6/2019
ACC00468,U01551,B030,382075053922,Savings,267290,Active,9/21/2017
ACC00469,U01228,B017,921565509512,Savings,388800,Active,6/3/2011
ACC00470,U01709,B007,828420692396,Savings,448338,Active,11/22/2016
ACC00471,U04595,B026,526945423897,Savings,412975,Active,1/16/2010
ACC00472,U04567,B013,526755805374,Savings,400026,Active,12/19/2011
ACC00473,U00689,B015,244043982808,Savings,266167,Active,1/17/2017
ACC00474,U00100,B015,405875744816,Savings,151106,Active,9/7/2012
ACC00475,U03433,B009,446327257617,Current,34409,Active,8/14/2011
ACC00476,U00967,B005,337002219378,Savings,101468,Active,9/13/2010
ACC00477,U02070,B015,593591090175,Savings,34827,Active,3/9/2017
ACC00478,U03501,B029,175279803774,Savings,135519,Active,1/9/2012
ACC00479,U02272,B012,651859332970,Savings,410069,Active,7/13/2019
ACC00480,U04603,B015,271080397735,Savings,13765,Active,5/14/2021
ACC00481,U04888,B027,261722890635,Savings,468365,Active,4/15/2011
ACC00482,U02769,B023,334538390385,Savings,345640,Active,10/26/2020
ACC00483,U00446,B004,766459046747,Savings,483064,Active,8/2/2014
ACC00484,U03372,B012,431440765789,Savings,41503,Active,6/14/2014
ACC00485,U01240,B014,783852017646,Savings,352648,Active,10/20/2019
ACC00486,U04483,B002,738698848914,Savings,358148,Active,2/22/2012
ACC00487,U02813,B013,514883084274,Savings,228328,Active,3/1/2012
ACC00488,U00962,B006,960023511925,Savings,241184,Active,11/3/2016
ACC00489,U04229,B007,656341364982,Savings,4321,Active,2/18/2017
ACC00490,U04654,B030,620518519930,Savings,200785,Active,2/7/2014
ACC00491,U02145,B001,820074710095,Savings,427374,Active,5/23/2016
ACC00492,U01534,B016,620858858760,Savings,165248,Active,6/10/2016
ACC00493,U04771,B029,602188669710,Savings,226502,Active,7/17/2012
ACC00494,U02132,B001,691309437306,Savings,229542,Active,6/14/2024
ACC00495,U03079,B014,260369665664,Savings,176740,Active,2/19/2012
ACC00496,U02500,B029,707817055527,Savings,263037,Active,10/16/2016
ACC00497,U04722,B013,856348357872,Savings,277838,Active,10/6/2013
ACC00498,U00029,B024,811756627225,Savings,431150,Active,1/6/2019
ACC00499,U03936,B008,637522470377,Savings,79052,Active,6/7/2021
ACC00500,U04832,B002,644175529211,Savings,317583,Active,2/23/2019
ACC00501,U03742,B015,921080275547,Savings,291977,Active,5/6/2010
ACC00502,U00485,B022,558671615253,Savings,41617,Active,7/31/2021
ACC00503,U04993,B013,878901266935,Savings,71410,Active,1/15/2022
ACC00504,U00577,B006,612881007602,Savings,325678,Active,4/25/2015
ACC00505,U04633,B019,326468144709,Savings,494119,Active,11/27/2019
ACC00506,U04946,B001,101214656855,Savings,174245,Active,6/15/2012
ACC00507,U01185,B025,138392197167,Current,431882,Active,1/24/2016
ACC00508,U02658,B019,674699938143,Savings,311597,Active,5/1/2015
ACC00509,U04929,B010,997964579317,Savings,359245,Active,2/25/2012
ACC00510,U01763,B023,658696400141,Savings,434796,Active,8/2/2016
ACC00511,U01111,B006,494750503042,Savings,13904,Active,8/22/2015
ACC00512,U02090,B024,156133448642,Savings,10551,Active,2/8/2016
ACC00513,U01509,B007,383618902352,Savings,378022,Active,4/25/2019
ACC00514,U04472,B007,719663794166,Savings,288805,Active,9/22/2014
ACC00515,U02068,B007,348740042847,Savings,171853,Active,6/9/2014
ACC00516,U02502,B030,818040754566,Savings,231773,Active,3/22/2017
ACC00517,U03487,B007,971651420559,Savings,25496,Active,5/31/2015
ACC00518,U00184,B009,675532056137,Current,300994,Active,12/15/2017
ACC00519,U00390,B002,807917770011,Savings,353167,Active,11/3/2019
ACC00520,U04307,B012,324142682883,Savings,18379,Active,10/18/2013
ACC00521,U03655,B022,147365060448,Savings,178461,Active,7/19/2014
ACC00522,U01044,B011,513842184941,Savings,127515,Active,4/12/2012
ACC00523,U02842,B015,709480471496,Savings,220855,Active,11/15/2019
ACC00524,U03236,B022,709922982163,Savings,421428,Inactive,9/30/2020
ACC00525,U02483,B003,300033186228,Current,403136,Active,12/16/2016
ACC00526,U04756,B022,118062327058,Savings,460051,Active,9/3/2017
ACC00527,U03527,B023,294110903047,Savings,440254,Active,10/25/2010
ACC00528,U01713,B007,650735503026,Savings,39004,Active,12/6/2019
ACC00529,U03474,B006,712678849718,Savings,180423,Active,8/5/2021
ACC00530,U01967,B003,242830243688,Savings,444033,Active,10/28/2017
ACC00531,U02983,B003,147734080122,Savings,170861,Active,3/18/2019
ACC00532,U02460,B018,975682497254,Savings,221682,Active,7/11/2015
ACC00533,U01029,B024,397208641527,Savings,338999,Active,1/18/2019
ACC00534,U04187,B022,754821281312,Savings,47395,Active,12/17/2022
ACC00535,U01621,B025,930011150129,Current,120938,Active,6/18/2015
ACC00536,U01939,B026,452128629815,Savings,480419,Active,11/30/2011
ACC00537,U01208,B021,822813855843,Savings,240485,Active,10/23/2017
ACC00538,U04171,B006,938216524179,Savings,91693,Active,1/1/2015
ACC00539,U02057,B030,419831637205,Savings,425485,Active,10/21/2020
ACC00540,U04626,B014,349239039155,Savings,244638,Active,12/1/2015
ACC00541,U03465,B001,571994204273,Savings,87121,Active,9/20/2014
ACC00542,U01229,B030,379470780427,Savings,415924,Active,10/9/2017
ACC00543,U01253,B007,447014181940,Savings,257540,Active,10/30/2010
ACC00544,U00274,B027,508226084004,Savings,317187,Active,2/15/2011
ACC00545,U01800,B015,912098355089,Savings,459702,Active,9/17/2012
ACC00546,U03298,B030,412161393620,Savings,305060,Inactive,4/17/2013
ACC00547,U00297,B019,733435081587,Savings,174006,Inactive,3/17/2018
ACC00548,U02571,B027,352794674588,Savings,254777,Active,12/11/2015
ACC00549,U04313,B020,947246166998,Savings,380638,Active,7/30/2010
ACC00550,U04259,B014,801347242862,Savings,230703,Active,4/15/2012
ACC00551,U02022,B006,212869698228,Savings,363797,Active,5/8/2013
ACC00552,U02847,B003,400181661146,Savings,64979,Active,11/23/2015
ACC00553,U01120,B015,546602750499,Savings,112653,Active,1/6/2013
ACC00554,U00331,B030,304027546958,Savings,426630,Active,4/30/2021
ACC00555,U00488,B006,666247939640,Savings,158157,Active,11/12/2014
ACC00556,U00539,B030,347591192036,Savings,348674,Active,8/31/2015
ACC00557,U03140,B007,509905354929,Savings,128757,Active,2/20/2018
ACC00558,U00403,B006,282637268332,Savings,401887,Active,4/5/2021
ACC00559,U01491,B005,208222156002,Savings,273853,Active,5/27/2015
ACC00560,U04424,B017,933180056633,Savings,448494,Active,4/2/2022
ACC00561,U00414,B016,421331357048,Savings,450713,Active,7/7/2015
ACC00562,U00314,B006,766673284860,Savings,18406,Active,1/24/2010
ACC00563,U03748,B024,642152273596,Savings,101210,Active,9/28/2017
ACC00564,U03281,B025,680362273610,Savings,489365,Active,2/16/2013
ACC00565,U04415,B020,389200861236,Savings,261798,Active,11/11/2010
ACC00566,U04257,B019,106514237559,Savings,439292,Active,8/2/2012
ACC00567,U03737,B013,309090307924,Savings,54628,Active,6/14/2013
ACC00568,U02043,B004,619912851557,Savings,326514,Active,8/14/2020
ACC00569,U01047,B002,546162099691,Savings,370802,Active,10/31/2018
ACC00570,U00356,B020,958261143669,Savings,147154,Active,12/18/2011
ACC00571,U02726,B018,595831604189,Savings,473874,Active,12/7/2011
ACC00572,U01947,B030,595812901571,Savings,467675,Active,4/23/2018
ACC00573,U02860,B009,962267772572,Savings,68698,Active,6/13/2018
ACC00574,U00215,B030,964483123306,Savings,189266,Active,8/28/2016
ACC00575,U01518,B003,980062399120,Current,439615,Active,1/3/2015
ACC00576,U04311,B017,322810550697,Savings,403913,Active,7/10/2013
ACC00577,U03461,B020,839358953807,Savings,80998,Active,9/29/2016
ACC00578,U00608,B025,788722189135,Savings,316670,Active,8/17/2012
ACC00579,U04765,B023,813119001439,Current,493468,Active,4/12/2010
ACC00580,U02859,B030,244947759084,Savings,56619,Active,11/12/2015
ACC00581,U01106,B012,666027806118,Savings,67852,Active,8/21/2017
ACC00582,U04326,B030,894966312319,Savings,48673,Active,9/27/2018
ACC00583,U03509,B003,106261730240,Savings,398325,Active,10/21/2015
ACC00584,U04638,B020,982461891590,Savings,354627,Active,5/17/2020
ACC00585,U00958,B004,252846324931,Savings,478051,Active,7/4/2016
ACC00586,U01408,B008,245726587988,Savings,114214,Active,2/1/2013
ACC00587,U01749,B030,984142267979,Savings,201795,Active,1/18/2011
ACC00588,U04175,B023,565604905632,Savings,146565,Active,2/14/2020
ACC00589,U01078,B003,979097034889,Savings,255980,Active,2/20/2021
ACC00590,U04218,B026,406637485711,Savings,256353,Active,6/3/2013
ACC00591,U00375,B012,533859867038,Savings,454333,Active,1/25/2010
ACC00592,U03047,B004,156333867886,Savings,479407,Active,10/14/2014
ACC00593,U04890,B022,919041374211,Savings,280574,Active,3/27/2014
ACC00594,U02809,B023,891776190255,Savings,401334,Active,10/20/2015
ACC00595,U02601,B010,820299042313,Savings,187160,Active,4/21/2011
ACC00596,U02925,B004,453051376969,Savings,261920,Active,5/23/2011
ACC00597,U04531,B016,761177566509,Savings,482370,Active,2/3/2018
ACC00598,U03326,B014,936871212326,Savings,77404,Active,3/6/2013
ACC00599,U04354,B001,629125386058,Savings,403410,Active,11/24/2012
ACC00600,U04494,B003,472004132758,Savings,430263,Active,8/20/2016
ACC00601,U03792,B011,186052014868,Savings,134363,Active,2/22/2025
ACC00602,U02819,B025,326529376505,Savings,163668,Active,10/20/2015
ACC00603,U03448,B016,499739655912,Savings,387640,Active,11/3/2010
ACC00604,U02277,B006,369066963609,Savings,442602,Active,2/21/2011
ACC00605,U01214,B019,935439984225,Savings,285112,Active,6/4/2010
ACC00606,U03701,B008,638385119785,Savings,91547,Active,12/11/2014
ACC00607,U01554,B023,522436624301,Savings,150893,Active,3/19/2011
ACC00608,U01970,B017,360365168842,Savings,23833,Active,9/24/2013
ACC00609,U00995,B017,943977596881,Savings,195206,Active,11/20/2014
ACC00610,U00318,B008,234798559412,Savings,133558,Active,1/29/2019
ACC00611,U04399,B002,801216264838,Current,14415,Active,8/4/2012
ACC00612,U01694,B019,370063318666,Savings,284532,Active,7/22/2010
ACC00613,U01782,B010,951209914525,Savings,113039,Active,7/19/2015
ACC00614,U02501,B013,452649079342,Savings,191809,Active,10/5/2020
ACC00615,U01482,B001,908684664906,Savings,400676,Active,3/6/2011
ACC00616,U02700,B023,710255752135,Savings,301081,Active,3/6/2010
ACC00617,U04600,B004,972909616549,Savings,332012,Inactive,12/12/2015
ACC00618,U03198,B019,390085131966,Savings,186707,Active,10/19/2016
ACC00619,U01210,B011,708258680136,Savings,181470,Active,3/28/2018
ACC00620,U02303,B009,656996313325,Savings,43258,Active,1/21/2015
ACC00621,U04171,B026,348411719437,Savings,254225,Active,9/23/2016
ACC00622,U02089,B021,588857654534,Savings,419946,Active,4/11/2010
ACC00623,U00440,B016,250808898567,Savings,201743,Active,8/14/2013
ACC00624,U03027,B001,772784474932,Savings,118734,Active,5/18/2015
ACC00625,U04490,B027,268237044725,Savings,14185,Active,5/22/2018
ACC00626,U02642,B011,181332046842,Savings,440723,Active,8/13/2014
ACC00627,U01903,B019,999133598949,Savings,34893,Active,5/18/2013
ACC00628,U01518,B028,980599369070,Savings,321232,Active,6/29/2014
ACC00629,U00664,B006,567118847050,Savings,397940,Active,5/3/2018
ACC00630,U00847,B021,201134205586,Savings,437702,Active,7/25/2017
ACC00631,U04072,B012,592284843081,Savings,35788,Active,2/27/2019
ACC00632,U00107,B007,886472867277,Savings,477368,Active,3/28/2010
ACC00633,U00211,B007,989540700445,Savings,188101,Active,7/20/2022
ACC00634,U04760,B010,857276113300,Savings,32019,Active,9/26/2024
ACC00635,U02901,B008,503199423772,Savings,59587,Active,2/28/2013
ACC00636,U04280,B001,715396098201,Savings,111208,Active,2/4/2011
ACC00637,U03732,B005,263445252469,Savings,320749,Active,12/19/2012
ACC00638,U03976,B013,448002948839,Savings,104423,Active,5/12/2012
ACC00639,U00760,B012,747344313349,Savings,264872,Active,6/17/2021
ACC00640,U03109,B019,437704559988,Savings,41381,Active,9/1/2012
ACC00641,U01304,B018,913468868681,Savings,245607,Inactive,1/15/2019
ACC00642,U02679,B023,191789215916,Savings,128065,Active,5/2/2010
ACC00643,U01352,B010,152572124784,Savings,412800,Active,4/7/2015
ACC00644,U00350,B025,115887155603,Savings,159984,Active,2/7/2010
ACC00645,U01260,B016,144099495713,Savings,290385,Active,9/4/2013
ACC00646,U02876,B025,452587762850,Savings,31546,Active,8/16/2014
ACC00647,U01563,B016,345190323369,Savings,146898,Active,2/20/2021
ACC00648,U01410,B005,362581711019,Savings,149485,Active,11/1/2015
ACC00649,U03896,B007,669725217409,Savings,404468,Active,5/19/2013
ACC00650,U02328,B010,287241493566,Savings,429145,Active,11/4/2010
ACC00651,U01585,B001,406446488753,Savings,160207,Active,6/9/2014
ACC00652,U03468,B024,811520681436,Savings,227954,Active,1/3/2016
ACC00653,U02997,B030,955898660766,Savings,14599,Active,10/10/2011
ACC00654,U02213,B022,762324810180,Savings,343559,Active,12/27/2019
ACC00655,U00945,B025,969560542223,Savings,381551,Active,7/18/2015
ACC00656,U00306,B009,936500749940,Savings,433115,Active,5/15/2018
ACC00657,U01215,B016,138821346316,Savings,490451,Active,7/29/2010
ACC00658,U01601,B023,458114604495,Savings,48776,Active,7/9/2010
ACC00659,U04632,B021,242028000224,Savings,350733,Active,12/7/2016
ACC00660,U03606,B028,832761055943,Savings,112364,Active,6/13/2012
ACC00661,U04675,B014,412176232915,Savings,14176,Active,3/23/2010
ACC00662,U00996,B011,678594058081,Savings,419525,Active,6/30/2010
ACC00663,U01006,B022,668468047001,Savings,132171,Active,8/21/2024
ACC00664,U01676,B016,917829041879,Savings,361708,Active,4/30/2018
ACC00665,U01061,B012,824434198590,Savings,428173,Active,8/8/2010
ACC00666,U01456,B027,553054490159,Savings,245589,Active,12/4/2013
ACC00667,U01471,B001,761661811891,Savings,178073,Active,7/2/2021
ACC00668,U00592,B018,615924122163,Savings,409318,Active,10/13/2017
ACC00669,U00068,B002,838024466695,Savings,25848,Active,4/29/2018
ACC00670,U00630,B010,865143686554,Current,430580,Active,11/15/2019
ACC00671,U03990,B001,938488193089,Savings,441261,Active,12/27/2014
ACC00672,U04553,B004,229002378182,Savings,341400,Active,5/26/2011
ACC00673,U02192,B009,333228867384,Savings,92673,Active,4/20/2017
